id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1312540131393962292,2BR City View Walk to French Qtr | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,417,1,3,2025-11-29,0.24,40,325,2,25-XSTR-22300
1312540152382037789,4BR Group Space Walk to French Qtr | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,780,1,5,2026-01-19,0.42,40,317,5,25-XSTR-22300
1312540177630079293,4BR Group Space + Patio on Canal | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,884,1,4,2025-11-10,0.27,40,311,2,25-XSTR-22300
1312540199633805915,3BR Stunning Stay Walk to Bourbon | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,495,1,5,2026-02-23,0.40,40,332,4,25-XSTR-22300
1312540221955192320,Historic Dance Hall & City View | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,536,1,7,2025-12-27,0.50,40,332,4,25-XSTR-22300
1312540243650288416,4BR Historic 2-Story in French Qtr | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,750,1,10,2026-02-08,0.71,40,329,8,25-XSTR-22300
1312540271426129197,2BR Beautiful Unit + Bedroom Patio | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,671,1,3,2025-07-20,0.26,40,338,3,25-XSTR-22300
1312540296347550005,3BR Unit + Patio in French Quarter | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,617,1,14,2026-03-01,0.99,40,321,13,25-XSTR-22300
1312540321048804463,2BR Private Patio in Luxe Unit | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,481,1,2,2025-01-20,0.13,40,330,0,25-XSTR-22300
1312540344916214089,2BR Unique Unit Close to Bourbon | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,560,1,8,2026-02-22,0.62,40,313,6,25-XSTR-22300
1312540376693062291,2BR Canal St 2 Blocks to Bourbon | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,417,1,6,2025-11-24,0.41,40,324,3,25-XSTR-22300
1312540399002023259,4BR Incredible Penthouse + Patio | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,1015,1,5,2026-01-19,0.59,40,340,5,25-XSTR-22300
1312540421091198530,4BR Exclusive Downtown Penthouse | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,780,1,11,2026-03-16,0.78,40,344,8,25-XSTR-22300
1312549272295805755,2BR Iconic Penthouse + Patio | Mayfair Hotel,561864785,1470508460661351716,The Mayfair,,Central Business District,29.95547,-90.07173,Entire home/apt,434,1,8,2025-10-25,0.61,40,318,6,25-XSTR-22300
1313332204151320403,Charming Treme Creole Cottage,112910785,1467362329736815638,Jordan,,Treme - Lafitte,29.969663,-90.08086039999999,Entire home/apt,625,1,23,2026-03-07,1.71,30,315,20,"22-CSTR-22893, 24-OSTR-04468"
1314070828261705197,The Channel Gem: A Spacious Haven By Magazine,452561073,1470036879966347734,Loren,,Irish Channel,29.92647939999999,-90.0783026,Entire home/apt,194,30,0,,,2,243,0,
1314242102577829987,Modern 2BR Condo in California Building,585802778,1470601740442397614,California Building,,Central Business District,29.954548,-90.074353,Entire home/apt,316,1,4,2026-01-02,0.34,72,296,4,24-XSTR-08058
1314317655901490137,Smart 2BR Overlooking Freret w/Roof Deck & Parking,51541620,1462720083850157671,Samuel,,Freret,29.93455309216817,-90.10780190031393,Entire home/apt,191,1,44,2026-03-04,2.91,14,134,39,"22-CSTR-20023, 24-OSTR-17566"
1315246226226687400,5 New Orleans Themed Units in FQ with Pool,12680956,1462893229281502090,Dominique,,Marigny,29.96444,-90.06044,Entire home/apt,1938,2,5,2026-03-15,0.42,7,43,5,24-XSTR-13479
1315980705284848848,Marigny Gem 2 Bed/2 Bath Condo,534365876,1470398242923110216,Citrus Hospitality,,Marigny,29.9663374,-90.0626522,Entire home/apt,288,2,37,2026-03-16,2.60,2,278,31,"22-CSTR-18145, 23-OSTR-10030"
1317148529580648784,Stylish Urban Condo: 2 Bedrooms & Skyline Pool,561292944,1470506781432660935,Common Street Vacation Rentals,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,231,1,26,2026-02-02,1.74,75,293,21,23-XSTR-21621
1317164184035046869,Contemporary 2BR Condo with Stunning Pool,561292944,1470506781432660935,Common Street Vacation Rentals,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,231,1,29,2026-03-09,1.97,75,298,23,23-XSTR-21621
1317171479467387423,Upscale 2BR Condo Featuring Skyline Pool,561292944,1470506781432660935,Common Street Vacation Rentals,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,231,1,26,2026-03-10,1.81,75,296,23,23-XSTR-21621
1317393100592086737,Spacious 2 Bedroom Apartment!,668231015,1470676443565078467,Bianca,,Central Business District,29.9525778,-90.07215839999999,Entire home/apt,120,30,1,2025-01-13,0.07,1,364,0,"20STR-14876, 19-OSTR-07159"
1317506009583624594,Big Beautiful Audubon Park Home!,3268095,1462624389823855089,Michelle,,Audubon,29.92421093815842,-90.12076834776276,Entire home/apt,207,30,0,,,2,355,0,"20-CSTR-56104, 20-OSTR-35627"
1318096821079398105,NOLA Paradise,305147925,1469562370030344844,Toy,,Little Woods,30.02730714248769,-90.0231816445879,Entire home/apt,170,30,6,2025-07-27,0.45,1,180,4,"25NSTR84624, 25OSTR32982"
1318101005190161969,Cozy Comfort,4308126,1462534820608973657,Gerald T,,Gert Town,29.9547035,-90.1001483,Entire home/apt,74,30,0,,,1,88,0,
1318243799097796720,Midcity Live Oak Manor,177156271,1468715408108073952,Richard,,City Park,29.98083428825447,-90.09136293770105,Entire home/apt,277,30,0,,,1,308,0,
1318275676243654294,"The Cocodrie at CastleDay - Private Pool, Spa",668437824,1470676938799499509,CastleDay,,Bywater,29.966455,-90.02830499999999,Hotel room,868,2,27,2026-03-02,2.00,3,244,24,24-XSTR-24029
1318978424407103712,NOLA Townhouse,423864844,1469922806000138379,Hilde,,Read Blvd East,30.034937711982614,-89.96918247088229,Entire home/apt,120,30,0,,,1,179,0,
1319540209819863267,Chic 5BR Oasis in NOLA's Heart,136024214,1468354945219171568,"Your Space, LLC",,Florida Area,29.97814,-90.04133,Entire home/apt,435,1,3,2025-10-11,0.32,27,321,3,"25-NSTR-40237, 25-OSTR-40240"
1319950495805575860,Large Beautiful Home 1 Mile from the Superdome,392301904,1463596187434591058,Mitchell,,Central City,29.94282,-90.08604,Entire home/apt,181,30,31,2026-03-01,2.38,1,159,27,"23-NSTR-13322, 23-OSTR-13320"
1320392226841393018,The Little Pink House on Milan,668906601,1470677881578545261,Kevin & Lisa,,Milan,29.93009,-90.1003,Entire home/apt,281,1,61,2026-03-10,4.29,1,102,54,"24-NSTR-11037, 25-OSTR-38980"
1320394664748622294,Uptown Gem with Luxe Touches,107706099,1467305069091430517,Mark,,Hollygrove,29.96653,-90.12405,Entire home/apt,371,30,1,2025-09-01,0.15,1,179,1,"25-NSTR-13044, 25-OSTR-13050"
1320550618839664057,The Frenchmen’s Desire,482746041,1470173761749841010,Anthony,,Seventh Ward,29.97122,-90.05974,Entire home/apt,178,2,46,2026-03-14,3.43,1,48,41,"24-NSTR-11119, 24-OSTR-11128"
1321052154463343869,Charming Creole Cottage • Walk to French Quarter,666959612,1470673479340584323,Hanna,,Seventh Ward,29.97143,-90.06929,Entire home/apt,212,1,34,2026-03-16,2.54,1,195,31,"25-NSTR-01515, 25-OSTR-01490"
1321071967608423196,Historic Algiers Point Apt.,428799848,1469942925599724946,Art,,Algiers Point,29.95385,-90.05137,Entire home/apt,45,30,1,2025-02-10,0.07,1,291,0,
1321155216797706511,"DLX 1 BR/1 Bath, Sleeps 4 Villa",514549542,1470314383874194111,Robert,,Central Business District,29.95524,-90.07417,Entire home/apt,2163,3,1,2025-02-10,0.07,1,358,0,24-XSTR-12345
1321456041630653309,Room for rent near lake,669211565,1470678417973074643,Bernstein Rentals LLC,,St.  Anthony,30.02228,-90.0639,Private room,32,30,0,,,1,89,0,
1321735993287730540,Creole Complex B&B Suite 1,12055406,1462879173811831533,Graham,,Seventh Ward,29.9704,-90.06345,Private room,176,1,0,,,7,18,0,24-XSTR-07278
1321739951905679038,Creole Complex B&B Suite 3,12055406,1462879173811831533,Graham,,Seventh Ward,29.96839,-90.06518,Private room,183,1,0,,,7,19,0,24-XSTR-07278
1321949539917456335,Marigny Maison - Great Local Area,102614684,1467231269602360436,Jenny,,Marigny,29.96842,-90.05396,Entire home/apt,98,30,1,2025-02-10,0.07,1,89,0,"23nstr-34765, 20ostr-34555"
1322732712244235323,Great bedroom ideal extended stay,517392091,1470327790991836403,Ramon,,Pines Village,30.02919,-90.02577,Private room,25,30,2,2026-01-23,0.43,4,90,2,
1323167843360784471,Cozy & spacious One-bedroom NOLA,33890695,1462663476641173120,Sisi & Fernando,,Treme - Lafitte,29.97087,-90.08187,Entire home/apt,70,30,2,2025-07-19,0.16,2,290,1,
1323212466986290387,Elegant 5-Bedroom NOLA Getaway,136024214,1468354945219171568,"Your Space, LLC",,St. Claude,29.97575,-90.0442,Entire home/apt,309,30,16,2025-09-01,1.14,27,312,12,"23-NSTR-15761, 23-OSTR-16138"
1323230020864110618,Elegant 5BR Getaway in NOLA,136024214,1468354945219171568,"Your Space, LLC",,St. Claude,29.9777,-90.04255,Entire home/apt,435,1,11,2025-12-21,0.78,27,296,8,"23-NSTR-15761, 23-OSTR-16138"
1323249535319111587,Grand 10-Bedroom Oasis in NOLA,136024214,1468354945219171568,"Your Space, LLC",,St. Claude,29.97541,-90.04288,Entire home/apt,870,1,5,2025-07-14,0.35,27,296,4,"23-NSTR-15761, 23-OSTR-16138"
1323251629673532834,Private Family Home & Rooftop Deck + Parking,106289693,1462886168861425747,Vello Properties,,Mid-City,29.97661,-90.10538,Entire home/apt,334,2,37,2026-03-14,2.80,36,213,33,"24-NSTR-18500, 24-OSTR-16995"
1323669217735683399,Ideal crash pad extended stay,95055897,1462859316064931438,Doug,,Pines Village,30.02954,-90.02665,Private room,32,30,0,,,1,90,0,
1324032195702059050,Creole Complex B&B Suite 4,12055406,1462879173811831533,Graham,,Seventh Ward,29.97037,-90.06517,Private room,207,1,2,2025-05-27,0.20,7,19,2,24-XSTR-07278
1324734133773226357,Highrise with great amenities,307019057,1469568255340785115,Peter,,Viavant - Venetian Isles,30.00996,-90.01335,Entire home/apt,57,30,1,2025-07-10,0.12,4,263,1,
1324875425346059243,Historic Algiers Point!,85377442,1467029468386576162,Lulu,,Algiers Point,29.94961,-90.05082,Entire home/apt,285,3,3,2026-02-20,0.60,2,164,3,"24-NSTR-19170, 24-OSTR-19156"
1325329757101541847,The Sazerac Room,590865143,1470614349505715158,Mowgli,,Marigny,29.96738,-90.05439,Private room,93,1,49,2026-02-24,3.46,5,142,42,24-xstr-15889
1325463415944630529,Charming 3BD house in N.O.,670292100,1470680474666471877,Charis,,Milneburg,30.0266572,-90.0480735,Entire home/apt,133,30,0,,,1,365,0,
1326853363947047149,Charming Uptown 3 Bedroom 2 Bath Home,212330070,1469108942030418868,Mehrdad,,East Carrollton,29.94704,-90.12756,Entire home/apt,173,30,2,2026-02-20,0.77,2,291,2,
1327716821022071237,NOLA Home Near Top Restaurants,587522164,1470606544411720096,Madhur,,West Riverside,29.91709,-90.1111,Entire home/apt,169,30,2,2025-05-17,0.15,1,180,1,"24-NSTR-10961, 24-OSTR-10969"
1328410108481803743,Luxury New Home | Heated Pool and Spa,276892829,1468117954483514942,Heirloom,,Central City,29.94106,-90.07666,Entire home/apt,1879,2,243,2026-03-16,18.00,64,362,235,"23-CSTR-01188, 24-OSTR-03381"
1328411123072606536,Designer Home 1 Block to magazine| Heated Pool/Spa,276892829,1468117954483514942,Heirloom,,Lower Garden District,29.93893,-90.07052,Entire home/apt,629,2,40,2026-03-15,2.96,64,296,37,"23-CSTR-10112, 24-OSTR-03381"
1328411654798036163,Luxury on Magazine St | Heated Plunge Pool,276892829,1468117954483514942,Heirloom,,Lower Garden District,29.93899,-90.0707,Entire home/apt,1264,2,47,2026-03-08,3.61,64,288,44,"23-CSTR-10104, 24-OSTR-03381"
1328496113371506851,Bywater Beauty,5189723,1462674946252855855,Jennifer,,St. Claude,29.96524,-90.0384,Entire home/apt,562,30,0,,,1,363,0,
1329055526686698661,The Heritage House Nola,659397646,1470655946893760474,Shawna,,Mid-City,29.9756,-90.10814,Entire home/apt,297,30,1,2026-03-01,1,3,150,1,
1329205385540748399,Funky Nola Bungalow,129798203,1462939040035537974,Sarah,,Mid-City,29.974076117023763,-90.10169130177246,Entire home/apt,135,30,0,,,2,362,0,
1329220210363750051,The Redemptory on Royal,3151468,1462620364278759746,Shawn,,Bywater,29.96389,-90.04644,Entire home/apt,527,2,24,2026-03-16,1.96,1,90,23,25-XSTR-01664
1329303057783203035,3br/ 1bath home 10 mins away from superdome.,186074667,1468962618092690611,Dwayne,,Gentilly Terrace,29.9968457,-90.0482072,Entire home/apt,245,2,1,2026-01-02,0.39,2,54,1,"25-NSTR-39538, 24-OSTR-22732"
1329668882100070984,Cozy Home near Downtown New Orleans,666817819,1470673180421682335,Gabriel,,Central City,29.94644346936438,-90.09723041206598,Entire home/apt,147,1,54,2026-02-18,6.35,1,287,54,"25-NSTR-12423, 24-OSTR-25459"
1329835014955332550,5 Mi to French Quarter: Central NOLA Home w/ Decks,456477857,1468139073718329889,Evolve,,St.  Anthony,30.022311,-90.0651332,Entire home/apt,206,30,19,2025-12-01,1.39,36,341,14,"23-NSTR-16586, 23-OSTR-16631"
1329874709432640806,The Frenchmen New Orleans by Kasa | Full Room,88566861,1462844731192258239,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,189,1,24,2026-03-10,2.41,12,295,24,24-XSTR-23195
1329874816235865518,The Frenchmen by Kasa | Double Queen Room,88566861,1462844731192258239,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,185,1,22,2026-02-28,2.44,12,259,22,24-XSTR-23195
1329894391091121506,Spacious Luxury Retreat w/Award-Winning Interiors,655959135,1470648278178827820,Metis NOLA,,Central City,29.9421546,-90.07654099999999,Hotel room,280,2,38,2026-03-02,2.98,12,27,34,24-XSTR-12936
1329894746898120358,"Award-Winning Iconic Suite, Steps to Downtown",655959135,1470648278178827820,Metis NOLA,,Central City,29.9421546,-90.07654099999999,Hotel room,344,2,29,2026-02-18,2.08,12,11,21,24-XSTR-12936
1329895055031782376,Large Designer Suite Steps to Downtown & Streetcar,655959135,1470648278178827820,Metis NOLA,,Central City,29.9421546,-90.07654099999999,Hotel room,271,2,17,2026-02-18,1.31,12,15,12,24-XSTR-12936
1329895815866640646,"Award-Winning Estate, 3 Units + Private Courtyard",655959135,1470648278178827820,Metis NOLA,,Central City,29.9421546,-90.07654099999999,Hotel room,1164,2,3,2025-09-01,0.23,12,270,2,24-XSTR-12936
1330587111905453817,Bold Funky 2BR in NOLA • Walk to French Quarter,570249307,1463884477128601262,Diego,,St. Roch,29.9756053,-90.0535335,Entire home/apt,289,1,57,2026-03-02,4.00,1,251,48,"24-NSTR-18407, 24-OSTR-17251"
1330896214450767486,11 Historic Guest Houses w/ Parking (Sleeps 54),140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,3733,2,0,,,17,274,0,24-XSTR-18160
1330896249257960042,"Parkside Villas, 6 Historic Guest Houses, Sleep 26",140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,1692,2,5,2026-01-18,0.40,17,245,4,24-XSTR-18160
1331323165110031984,"Armstrong Collection, 5 Guest Houses, Sleeps 28",140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,1692,2,2,2025-06-10,0.16,17,282,1,24-XSTR-18160
1331323246123387113,The Armstrong Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,134,1,19,2026-02-08,1.46,17,34,16,24-XSTR-18160
1331323284271622050,The Bolden Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,137,1,36,2026-03-11,2.54,17,23,30,24-XSTR-18160
1331323322496365773,The Connick Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,346,1,63,2026-03-17,4.40,17,19,51,24-XSTR-18160
1331323373506834299,The Fountain Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,131,1,27,2026-03-16,1.91,17,38,24,24-XSTR-18160
1331323412842682632,The Kermit Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,130,1,44,2026-03-09,3.16,17,33,36,24-XSTR-18160
1331323461414286406,The King Oliver Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,121,1,24,2026-03-13,1.69,17,22,22,24-XSTR-18160
1331323498577484572,The Marsalis Deluxe Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,246,1,42,2026-03-05,2.97,17,24,35,24-XSTR-18160
1331323538072113354,The Mayfield Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,121,1,17,2026-03-11,1.20,17,33,10,24-XSTR-18160
1331323585571866490,The Shorty Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Private room,122,1,12,2026-03-14,0.86,17,28,9,24-XSTR-18160
1331323620843195039,The White Guest House,140315,1462510671005266373,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,145,1,49,2026-03-11,3.40,17,19,40,24-XSTR-18160
1331327132179563188,BRAND NEW Modern Cozy NOLA Getaway,199520272,1469040018786149175,Shannon,,Gentilly Terrace,29.99959,-90.05291,Entire home/apt,87,30,2,2025-10-20,0.22,1,179,2,
1331516937211795164,Nola Duplex 7 Min from Quarter,292907667,1469515902271339315,Ne Ne,,St. Claude,29.97022,-90.03878,Entire home/apt,126,2,31,2026-02-15,2.30,1,313,28,"23-CSTR-03978, 25-OSTR-44893"
1331835708446003105,Mardi Gras House,134182959,1468339118466838255,Harris,,Treme - Lafitte,29.96741,-90.06872,Entire home/apt,252,30,1,2025-02-10,0.07,4,270,0,"21-CSTR-11204, 22-OSTR-09623"
1331916362622650464,AlgiersTownhouse perfect for contract workers,404800117,1469853317867346050,Darenique,,Tall Timbers - Brechtel,29.922097165521105,-90.02177542333692,Entire home/apt,79,30,0,,,1,231,0,
1332034155760528319,A Gem in Tremé: HL's Guest Haus,672328159,1470684640074554945,Louis,,Treme - Lafitte,29.97007,-90.07942,Entire home/apt,92,30,0,,,1,196,0,
1332189917521486763,Incredible two bdr home in Nola,599697940,1470635323493038669,Michael,,Tulane - Gravier,29.962702038469008,-90.07934629889168,Entire home/apt,67,30,13,2026-02-18,1.00,2,323,11,"23-CSTR-15579, 24-OSTR-19461"
1332679256969587790,New Orleans Classic Superbowl,432482241,1469957828124871437,Rex,,Treme - Lafitte,29.969392494471638,-90.07032910338403,Entire home/apt,4757,30,0,,,1,365,0,"23-NSTR-45774, 20Ostr-65478"
1332807071629812853,Kiss Me in NOLA! 2 BR Condo King Beds,672570777,1470685044956271428,LesaMarie,,St. Claude,29.9636282,-90.0361131,Entire home/apt,76,30,0,,,2,90,0,
1332830884483903931,Floating Villa 2,70806258,1466876321288927940,Kristi,,Pontchartrain Park,30.02522,-90.0344,Entire home/apt,299,2,1,2026-02-14,0.88,10,355,1,23-XSTR-21489
1332854636243539115,Floating Villa 3,70806258,1466876321288927940,Kristi,,Pontchartrain Park,30.02671,-90.03478,Entire home/apt,249,2,2,2026-02-15,1.50,10,346,2,23-XSTR-21489
1332861242842140983,Seabrook Unit B,70806258,1466876321288927940,Kristi,,Pontchartrain Park,30.02502,-90.03304,Private room,164,2,1,2025-03-21,0.08,10,357,1,23-XSTR-21489
1332878996718234754,Tiny Home 1,70806258,1466876321288927940,Kristi,,Pontchartrain Park,30.02564981796301,-90.03477391525946,Entire home/apt,174,2,2,2025-10-12,0.30,10,332,2,23-XSTR-21489
1333018153540476753,Stylish 1BR Condo with Pool in NOLA,569220605,1470530973472923561,Bywater Suite Hotel,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,253,1,0,,,75,314,0,24-XSTR-14068
1333032186017092003,Cozy 1BR Getaway Steps from the French Quarter,569220605,1470530973472923561,Bywater Suite Hotel,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,221,1,0,,,75,332,0,24-XSTR-14068
1333044452601149028,Upscale 1BR Retreat Next to the French Quarter,569220605,1470530973472923561,Bywater Suite Hotel,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,221,1,2,2025-02-23,0.15,75,343,0,24-XSTR-14068
1333106366298794459,Upscale 2BR Retreat with Pool in NOLA,569220605,1470530973472923561,Bywater Suite Hotel,,St. Claude,29.966378964558213,-90.03928884934831,Private room,360,1,1,2026-01-01,0.38,75,323,1,24-XSTR-14068
1333319539941044179,Chic  Bywater Condo w/Pool,672570777,1470685044956271428,LesaMarie,,St. Claude,29.96363,-90.03611,Entire home/apt,,30,1,2026-03-16,1,2,0,1,"22-CSTR-20533, 22-OSTR-14305"
1333692389164273891,Charming Bywater Oasis,103382272,1467241285100534060,Cory,,Florida Area,29.978047821258606,-90.03073552243319,Entire home/apt,295,30,3,2025-04-07,0.24,11,180,1,"20CSTR-17719, 22-OSTR-17818"
1333899032539816546,Cozy Haven by the French Quarter,672890094,1470685704383261344,Amy,,Treme - Lafitte,29.9660118,-90.0707969,Entire home/apt,351,1,22,2026-02-18,1.79,1,328,21,"21-CSTR-14940, 21-OSTR-12387"
1334115935340927847,Double Wide 1,70806258,1466876321288927940,Kristi,,Pontchartrain Park,30.02579,-90.03477,Entire home/apt,214,2,3,2026-02-19,0.26,10,365,3,23-XSTR-21489
1334142289721965031,The Frenchmen New Orleans by Kasa | King Room,88566861,1462844731192258239,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,165,1,25,2026-03-12,1.89,12,267,24,24-XSTR-23195
1334151455840740892,The Frenchmen New Orleans by Kasa | Queen Room,88566861,1462844731192258239,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,194,1,421,2026-03-18,33.41,12,295,419,24-XSTR-23195
